user_id,plan,signup_date,churn_date,monthly_fee,country,is_churned,customer_lifetime_days
1540,Basic,2023-01-29,,399.0,India,0,1099
1541,Standard,2023-10-26,,199.0,Germany,0,829
1542,Basic,2023-06-07,,199.0,Germany,0,970
1543,Standard,2023-06-14,,799.0,Germany,0,963
1544,Premium,2023-02-09,,399.0,Germany,0,1088
1545,Basic,2023-01-06,,399.0,US,0,1122
1546,Standard,2023-02-10,,199.0,Australia,0,1087
1547,Premium,2023-01-17,,399.0,Germany,0,1111
1548,Standard,2023-02-23,,399.0,US,0,1074
1549,Basic,2023-10-11,,399.0,Unknown,0,844
1550,Basic,2023-12-25,,399.0,Germany,0,769
1551,Standard,2023-04-20,,399.0,India,0,1018
1552,Basic,2023-01-01,2024-03-25,399.0,Australia,1,449
1553,Premium,2023-09-15,2023-12-29,399.0,US,1,105
1554,Standard,2023-12-26,,799.0,Unknown,0,768
1555,Basic,2023-06-11,,399.0,Unknown,0,966
1556,Premium,2023-09-13,,399.0,Australia,0,872
1557,Basic,2023-06-26,,199.0,Unknown,0,951
1558,Standard,2023-06-06,,399.0,Australia,0,971
1559,Standard,2023-04-01,,199.0,Unknown,0,1037
1560,Basic,2023-06-12,2024-03-08,199.0,UK,1,270
1561,Premium,2023-05-28,,199.0,Germany,0,980
1562,Standard,2023-07-15,,799.0,UK,0,932
1563,Basic,2023-08-13,,799.0,Unknown,0,903
1564,Basic,2023-09-10,,799.0,Australia,0,875
1565,Basic,2023-07-17,,399.0,Unknown,0,930
1566,Premium,2023-12-29,,799.0,UK,0,765
1567,Standard,2023-02-13,,199.0,Unknown,0,1084
1568,Premium,2023-06-04,2023-11-10,199.0,Unknown,1,159
1569,Premium,2023-03-07,,399.0,India,0,1062
1570,Premium,2023-10-03,,199.0,Germany,0,852
1571,Basic,2023-08-21,,399.0,US,0,895
1572,Premium,2023-05-17,,199.0,Germany,0,991
1573,Basic,2023-07-18,,799.0,US,0,929
1574,Premium,2023-12-01,2024-03-11,199.0,India,1,101
1575,Standard,2023-06-26,2023-12-30,799.0,India,1,187
1576,Standard,2023-07-26,,399.0,Germany,0,921
1577,Basic,2023-05-04,,799.0,Unknown,0,1004
1578,Standard,2023-01-27,,399.0,UK,0,1101
1579,Standard,2023-01-04,,199.0,Unknown,0,1124
1580,Standard,2023-01-21,2023-06-15,199.0,UK,1,145
1581,Basic,2023-10-12,,199.0,Unknown,0,843
1582,Basic,2023-11-25,2023-12-31,399.0,Australia,1,36
1583,Standard,2023-12-12,,799.0,Australia,0,782
1584,Premium,2023-05-01,2023-05-01,199.0,UK,1,0
1585,Basic,2023-10-17,,399.0,Unknown,0,838
1586,Premium,2023-09-22,2024-01-20,199.0,India,1,120
1587,Unknown,2023-05-16,,199.0,Unknown,0,992
1588,Basic,2023-11-13,,199.0,US,0,811
1589,Standard,2023-05-28,,399.0,UK,0,980
1590,Basic,2023-12-26,,399.0,US,0,768
1591,Basic,2023-02-10,,799.0,India,0,1087
1592,Basic,2023-04-25,,799.0,Australia,0,1013
1593,Basic,2023-10-13,,399.0,Germany,0,842
1594,Basic,2023-07-10,,799.0,Germany,0,937
1595,Standard,2023-07-12,,399.0,Australia,0,935
1596,Standard,2023-12-17,,799.0,Unknown,0,777
1597,Basic,2023-07-20,,199.0,US,0,927
1598,Premium,2023-09-09,,199.0,Australia,0,876
1599,Unknown,2023-04-15,,399.0,US,0,1023
1600,Standard,2023-02-07,2023-08-06,199.0,UK,1,180
1601,Basic,2023-07-04,2023-09-29,199.0,Australia,1,87
1602,Standard,2023-01-14,,399.0,US,0,1114
1603,Basic,2023-10-20,2024-02-14,799.0,UK,1,117
1604,Premium,2023-03-20,2023-12-28,799.0,Unknown,1,283
1605,Basic,2023-07-02,,199.0,US,0,945
1606,Basic,2023-03-24,2023-12-12,199.0,Unknown,1,263
1607,Basic,2023-06-30,2023-09-25,199.0,India,1,87
1608,Basic,2023-12-12,,199.0,US,0,782
1609,Basic,2023-07-27,2024-02-11,199.0,India,1,199
1610,Premium,2023-04-22,,199.0,Australia,0,1016
1611,Standard,2023-05-11,2024-03-21,799.0,US,1,315
1612,Standard,2023-03-14,,199.0,Australia,0,1055
1613,Premium,2023-09-17,,199.0,US,0,868
1614,Standard,2023-05-23,,399.0,Germany,0,985
1615,Standard,2023-09-14,,399.0,Australia,0,871
1616,Basic,2023-09-27,,199.0,India,0,858
1617,Basic,2023-06-26,,399.0,US,0,951
1618,Standard,2023-04-09,,199.0,Unknown,0,1029
1619,Premium,2023-05-16,,399.0,Germany,0,992
1620,Basic,2023-05-14,2023-09-09,799.0,Germany,1,118
1621,Standard,2023-06-13,,399.0,Australia,0,964
1622,Basic,2023-09-27,,799.0,India,0,858
1623,Basic,2023-08-18,,399.0,Germany,0,898
1624,Standard,2023-11-02,,799.0,India,0,822
1625,Premium,2023-01-02,,199.0,US,0,1126
1626,Unknown,2023-08-15,,799.0,UK,0,901
1627,Standard,2023-09-09,,399.0,Unknown,0,876
1628,Basic,2023-09-10,,399.0,Unknown,0,875
1629,Basic,2023-10-10,,799.0,Germany,0,845
1630,Standard,2023-10-12,,399.0,UK,0,843
1631,Premium,2023-06-29,,399.0,Unknown,0,948
1632,Basic,2023-02-27,2023-05-06,199.0,Unknown,1,68
1633,Premium,2023-03-02,,199.0,India,0,1067
1634,Premium,2023-06-23,,199.0,US,0,954
1635,Basic,2023-04-21,2024-01-08,399.0,US,1,262
1636,Premium,2023-08-25,,199.0,US,0,891
1637,Standard,2023-08-20,,199.0,Unknown,0,896
1638,Premium,2023-10-09,,399.0,India,0,846
1639,Standard,2023-10-18,2024-03-14,199.0,Unknown,1,148
1640,Standard,2023-03-27,,399.0,India,0,1042
1641,Premium,2023-01-20,,399.0,Unknown,0,1108
1642,Premium,2023-01-13,,799.0,Unknown,0,1115
1643,Basic,2023-11-12,,399.0,India,0,812
1644,Basic,2023-10-07,,399.0,US,0,848
1645,Unknown,2023-12-23,,199.0,US,0,771
1646,Basic,2023-02-25,2023-08-16,199.0,Australia,1,172
1647,Basic,2023-01-18,,199.0,US,0,1110
1648,Basic,2023-11-06,,399.0,Australia,0,818
1649,Basic,2023-10-25,,199.0,US,0,830
1650,Standard,2023-08-29,,399.0,Australia,0,887
1651,Basic,2023-02-07,,199.0,Germany,0,1090
1652,Basic,2023-10-24,,399.0,Unknown,0,831
1653,Standard,2023-11-05,,199.0,Germany,0,819
1654,Basic,2023-03-19,,199.0,UK,0,1050
1655,Premium,2023-09-16,,399.0,India,0,869
1656,Standard,2023-06-02,,199.0,Unknown,0,975
1657,Basic,2023-10-17,,199.0,Germany,0,838
1658,Standard,2023-07-15,2023-12-22,199.0,Australia,1,160
1659,Standard,2023-03-21,2024-02-01,199.0,UK,1,317
1660,Standard,2023-01-02,,799.0,Australia,0,1126
1661,Basic,2023-02-07,,199.0,Unknown,0,1090
1662,Unknown,2023-05-30,,199.0,US,0,978
1663,Basic,2023-08-27,,399.0,India,0,889
1664,Basic,2023-09-14,,399.0,India,0,871
1665,Standard,2023-07-04,,199.0,UK,0,943
1666,Premium,2023-09-27,,399.0,Germany,0,858
1667,Basic,2023-09-09,,799.0,US,0,876
1668,Basic,2023-05-08,,799.0,India,0,1000
1669,Standard,2023-05-26,,199.0,Unknown,0,982
1670,Unknown,2023-03-09,,199.0,US,0,1060
1671,Standard,2023-04-19,,199.0,India,0,1019
1672,Unknown,2023-03-08,,399.0,India,0,1061
1673,Basic,2023-10-17,,399.0,India,0,838
1674,Premium,2023-02-18,,799.0,Unknown,0,1079
1675,Basic,2023-05-26,,799.0,US,0,982
1676,Standard,2023-03-08,,399.0,US,0,1061
1677,Premium,2023-03-30,,799.0,UK,0,1039
1678,Basic,2023-07-20,,199.0,US,0,927
1679,Premium,2023-02-09,2023-11-26,199.0,India,1,290
1680,Standard,2023-09-07,,199.0,US,0,878
1681,Basic,2023-01-16,2023-05-21,199.0,US,1,125
1682,Basic,2023-01-29,,799.0,India,0,1099
1683,Standard,2023-11-11,,799.0,UK,0,813
1684,Basic,2023-05-13,,199.0,US,0,995
1685,Standard,2023-12-31,,799.0,UK,0,763
1686,Basic,2023-01-25,2024-01-27,199.0,Unknown,1,367
1687,Basic,2023-04-19,,399.0,Australia,0,1019
1688,Basic,2023-11-08,,399.0,US,0,816
1689,Standard,2023-09-16,,799.0,UK,0,869
1690,Basic,2023-09-08,,399.0,UK,0,877
1691,Basic,2023-05-23,2023-12-03,199.0,Unknown,1,194
1692,Standard,2023-04-01,2023-12-09,399.0,US,1,252
1693,Basic,2023-07-27,,199.0,UK,0,920
1694,Standard,2023-02-15,,399.0,India,0,1082
1695,Basic,2023-02-19,,399.0,UK,0,1078
1696,Premium,2023-07-27,2024-02-26,199.0,India,1,214
1697,Basic,2023-08-13,,199.0,Australia,0,903
1698,Basic,2023-06-24,,799.0,Australia,0,953
1699,Unknown,2023-04-13,,399.0,India,0,1025
1700,Basic,2023-12-15,,199.0,Germany,0,779
1701,Standard,2023-10-08,,199.0,India,0,847
1702,Standard,2023-11-30,,799.0,Germany,0,794
1703,Basic,2023-07-29,2024-03-12,399.0,Australia,1,227
1704,Standard,2023-05-13,2024-01-28,799.0,Germany,1,260
1705,Premium,2023-12-10,,199.0,Germany,0,784
1706,Standard,2023-06-06,2024-03-17,799.0,US,1,285
1707,Basic,2023-10-18,,399.0,UK,0,837
1708,Basic,2023-11-19,,199.0,Australia,0,805
1709,Premium,2023-03-20,,799.0,US,0,1049
1710,Unknown,2023-10-07,2024-03-23,199.0,Unknown,1,168
1711,Basic,2023-03-03,,199.0,Germany,0,1066
1712,Basic,2023-06-17,,799.0,Unknown,0,960
1713,Standard,2023-04-19,,399.0,India,0,1019
1714,Premium,2023-12-03,,399.0,Germany,0,791
1715,Premium,2023-04-21,,799.0,Unknown,0,1017
1716,Premium,2023-07-11,,799.0,Germany,0,936
1717,Standard,2023-12-14,,799.0,Australia,0,780
1718,Standard,2023-12-26,2024-01-01,799.0,India,1,6
1719,Basic,2023-10-06,,199.0,UK,0,849
1720,Standard,2023-02-24,,199.0,UK,0,1073
1721,Standard,2023-09-07,,199.0,US,0,878
1722,Basic,2023-10-08,2023-11-15,199.0,India,1,38
1723,Basic,2023-08-26,,199.0,Australia,0,890
1724,Basic,2023-06-18,,399.0,UK,0,959
1725,Standard,2023-09-25,,399.0,US,0,860
1726,Basic,2023-10-28,,799.0,US,0,827
1727,Premium,2023-01-27,,399.0,Unknown,0,1101
1728,Standard,2023-06-18,,799.0,India,0,959
1729,Basic,2023-07-12,2023-09-20,399.0,Australia,1,70
1730,Basic,2023-05-26,2023-08-07,199.0,Germany,1,73
1731,Basic,2023-01-31,,199.0,India,0,1097
1732,Basic,2023-01-01,2023-05-12,399.0,Unknown,1,131
1733,Unknown,2023-03-09,,799.0,Australia,0,1060
1734,Basic,2023-08-03,,199.0,Australia,0,913
1735,Premium,2023-12-29,,399.0,UK,0,765
1736,Basic,2023-07-06,,199.0,UK,0,941
1737,Basic,2023-12-11,,799.0,US,0,783
1738,Standard,2023-02-14,,399.0,US,0,1083
1739,Basic,2023-11-22,,199.0,Germany,0,802
1740,Basic,2023-05-19,,399.0,US,0,989
1741,Standard,2023-12-30,2024-02-14,399.0,Unknown,1,46
1742,Basic,2023-05-13,2023-12-12,399.0,Unknown,1,213
1743,Standard,2023-07-14,,399.0,US,0,933
1744,Basic,2023-01-30,,199.0,Australia,0,1098
1745,Basic,2023-10-20,,399.0,Germany,0,835
1746,Premium,2023-11-07,,199.0,UK,0,817
1747,Standard,2023-09-29,,199.0,India,0,856
1748,Basic,2023-09-28,,199.0,UK,0,857
1749,Basic,2023-12-29,,399.0,Germany,0,765
1750,Basic,2023-06-14,,199.0,UK,0,963
1751,Basic,2023-09-18,,399.0,Australia,0,867
1752,Standard,2023-02-28,2023-10-07,199.0,India,1,221
1753,Basic,2023-06-24,,399.0,India,0,953
1754,Basic,2023-09-13,,399.0,Unknown,0,872
1755,Basic,2023-09-20,,199.0,UK,0,865
1756,Basic,2023-08-13,,799.0,Australia,0,903
1757,Basic,2023-11-21,2024-02-05,199.0,Unknown,1,76
1758,Basic,2023-01-20,,199.0,Australia,0,1108
1759,Basic,2023-07-13,,199.0,US,0,934
1760,Basic,2023-11-26,,199.0,US,0,798
1761,Basic,2023-08-12,,799.0,Unknown,0,904
1762,Basic,2023-10-17,,199.0,US,0,838
1763,Basic,2023-01-28,,199.0,Germany,0,1100
1764,Premium,2023-12-07,,399.0,UK,0,787
1765,Basic,2023-07-26,,399.0,Germany,0,921
1766,Standard,2023-06-29,2024-01-19,399.0,Germany,1,204
1767,Premium,2023-05-01,,399.0,Unknown,0,1007
1768,Premium,2023-12-10,,399.0,Australia,0,784
1769,Standard,2023-12-12,,399.0,Unknown,0,782
1770,Premium,2023-09-25,,199.0,India,0,860
1771,Standard,2023-09-23,,399.0,Unknown,0,862
1772,Basic,2023-01-24,2024-02-23,399.0,Germany,1,395
1773,Standard,2023-05-12,,199.0,Australia,0,996
1774,Standard,2023-06-05,,199.0,Unknown,0,972
1775,Premium,2023-10-07,,399.0,India,0,848
1776,Basic,2023-02-11,2023-03-22,199.0,UK,1,39
1777,Standard,2023-01-01,,199.0,Germany,0,1127
1778,Basic,2023-12-08,,399.0,US,0,786
1779,Basic,2023-01-07,,199.0,Unknown,0,1121
1780,Basic,2023-01-22,,199.0,Unknown,0,1106
1781,Basic,2023-05-05,,799.0,India,0,1003
1782,Premium,2023-01-18,2023-09-29,399.0,Germany,1,254
1783,Premium,2023-08-29,,799.0,Australia,0,887
1784,Basic,2023-03-04,,399.0,Unknown,0,1065
1785,Standard,2023-09-08,,199.0,Germany,0,877
1786,Premium,2023-05-12,,399.0,Germany,0,996
1787,Standard,2023-03-08,2023-11-09,799.0,Germany,1,246
1788,Basic,2023-01-10,,199.0,Australia,0,1118
1789,Standard,2023-09-06,,399.0,US,0,879
1790,Basic,2023-11-12,,799.0,Germany,0,812
1791,Standard,2023-09-25,,399.0,US,0,860
1792,Standard,2023-11-15,,199.0,Unknown,0,809
1793,Basic,2023-07-12,,399.0,Unknown,0,935
1794,Standard,2023-07-13,,399.0,Germany,0,934
1795,Standard,2023-03-14,,799.0,UK,0,1055
1796,Standard,2023-06-30,,199.0,UK,0,947
1797,Basic,2023-08-04,,799.0,Unknown,0,912
1798,Standard,2023-04-28,,199.0,Germany,0,1010
1799,Basic,2023-02-23,,399.0,US,0,1074
1800,Standard,2023-03-30,,399.0,Unknown,0,1039
1801,Standard,2023-01-01,2023-10-13,399.0,US,1,285
1802,Basic,2023-01-05,,399.0,US,0,1123
1803,Premium,2023-07-13,,399.0,Unknown,0,934
1804,Standard,2023-10-19,,199.0,Australia,0,836
1805,Basic,2023-09-23,,799.0,UK,0,862
1806,Premium,2023-08-29,,199.0,Germany,0,887
1807,Standard,2023-03-10,2023-11-23,199.0,Unknown,1,258
1808,Premium,2023-08-27,,399.0,India,0,889
1809,Standard,2023-06-28,,399.0,Unknown,0,949
1810,Standard,2023-12-29,,199.0,India,0,765
1811,Premium,2023-09-11,,799.0,UK,0,874
1812,Basic,2023-07-03,,399.0,Unknown,0,944
1813,Basic,2023-07-20,,199.0,US,0,927
1814,Basic,2023-12-04,,399.0,Germany,0,790
1815,Basic,2023-05-12,2024-03-23,799.0,UK,1,316
1816,Premium,2023-11-03,,199.0,Australia,0,821
1817,Standard,2023-11-10,,399.0,Unknown,0,814
1818,Standard,2023-10-25,,199.0,UK,0,830
1819,Basic,2023-07-18,,199.0,Australia,0,929
1820,Basic,2023-08-22,,199.0,Australia,0,894
1821,Basic,2023-01-06,,799.0,UK,0,1122
1822,Premium,2023-02-03,,199.0,Australia,0,1094
1823,Standard,2023-12-13,,799.0,Australia,0,781
1824,Standard,2023-01-02,2023-07-07,799.0,Australia,1,186
1825,Standard,2023-05-27,,199.0,India,0,981
1826,Premium,2023-09-12,,199.0,Australia,0,873
1827,Basic,2023-04-08,2023-07-30,399.0,UK,1,113
1828,Basic,2023-08-20,,199.0,Unknown,0,896
1829,Standard,2023-12-04,,399.0,Germany,0,790
1830,Standard,2023-04-17,,399.0,US,0,1021
1831,Premium,2023-08-16,,399.0,Australia,0,900
1832,Premium,2023-06-28,2023-08-13,199.0,India,1,46
1833,Premium,2023-05-05,2023-05-26,199.0,India,1,21
1834,Standard,2023-08-03,,799.0,UK,0,913
1835,Standard,2023-08-04,,799.0,UK,0,912
1836,Basic,2023-09-18,,799.0,Unknown,0,867
1837,Premium,2023-05-16,,799.0,Australia,0,992
1838,Premium,2023-10-23,,199.0,UK,0,832
1839,Standard,2023-10-05,2024-02-18,399.0,India,1,136
1840,Premium,2023-11-14,2023-11-30,399.0,India,1,16
1841,Premium,2023-03-12,,199.0,Germany,0,1057
1842,Basic,2023-11-05,2024-03-14,199.0,Unknown,1,130
1843,Standard,2023-09-03,,399.0,US,0,882
1844,Unknown,2023-02-19,,199.0,Australia,0,1078
1845,Basic,2023-10-02,,799.0,Unknown,0,853
1846,Basic,2023-12-09,,399.0,US,0,785
1847,Premium,2023-03-26,,399.0,UK,0,1043
1848,Premium,2023-08-30,,799.0,Australia,0,886
1849,Basic,2023-08-14,,199.0,UK,0,902
1850,Standard,2023-02-22,,399.0,UK,0,1075
1851,Standard,2023-11-25,,199.0,Unknown,0,799
1852,Standard,2023-02-23,,199.0,Unknown,0,1074
1853,Standard,2023-07-08,,399.0,Unknown,0,939
1854,Standard,2023-09-15,,199.0,India,0,870
1855,Standard,2023-10-20,,799.0,Germany,0,835
1856,Standard,2023-03-23,,199.0,Australia,0,1046
1857,Basic,2023-02-18,,199.0,Germany,0,1079
1858,Basic,2023-02-23,,199.0,US,0,1074
1859,Basic,2023-09-27,,399.0,UK,0,858
1860,Premium,2023-07-06,,399.0,Unknown,0,941
1861,Standard,2023-02-24,,399.0,Unknown,0,1073
1862,Standard,2023-11-24,2024-03-15,399.0,US,1,112
1863,Unknown,2023-09-07,,199.0,UK,0,878
1864,Basic,2023-08-11,,199.0,UK,0,905
1865,Basic,2023-06-25,,199.0,Unknown,0,952
1866,Basic,2023-03-09,2023-05-20,399.0,India,1,72
1867,Premium,2023-11-21,,799.0,Unknown,0,803
1868,Standard,2023-10-15,,399.0,Germany,0,840
1869,Basic,2023-09-14,,199.0,Germany,0,871
1870,Basic,2023-07-07,,799.0,India,0,940
1871,Basic,2023-07-24,,199.0,Australia,0,923
1872,Premium,2023-12-16,,199.0,Unknown,0,778
1873,Basic,2023-11-25,,199.0,Germany,0,799
1874,Premium,2023-10-01,,799.0,UK,0,854
1875,Premium,2023-06-27,,199.0,US,0,950
1876,Unknown,2023-05-03,2023-12-12,399.0,UK,1,223
1877,Standard,2023-06-07,,399.0,US,0,970
1878,Basic,2023-06-29,,799.0,India,0,948
1879,Standard,2023-02-20,,399.0,UK,0,1077
1880,Premium,2023-05-31,,399.0,Australia,0,977
1881,Premium,2023-03-03,,199.0,US,0,1066
1882,Basic,2023-06-05,,199.0,US,0,972
1883,Standard,2023-05-03,,199.0,US,0,1005
1884,Premium,2023-11-04,,199.0,UK,0,820
1885,Basic,2023-05-31,2023-08-27,199.0,UK,1,88
1886,Basic,2023-05-23,,199.0,India,0,985
1887,Basic,2023-11-27,,399.0,Australia,0,797
1888,Standard,2023-02-20,2023-07-24,799.0,UK,1,154
1889,Basic,2023-05-04,,399.0,UK,0,1004
1890,Premium,2023-11-25,,799.0,Unknown,0,799
1891,Standard,2023-04-17,,399.0,UK,0,1021
1892,Premium,2023-11-10,2024-02-05,199.0,US,1,87
1893,Standard,2023-06-17,,199.0,Germany,0,960
1894,Standard,2023-04-17,,199.0,Australia,0,1021
1895,Basic,2023-06-02,,199.0,Unknown,0,975
1896,Basic,2023-10-03,,199.0,India,0,852
1897,Premium,2023-10-12,,399.0,India,0,843
1898,Standard,2023-01-20,,799.0,US,0,1108
1899,Basic,2023-07-17,2023-11-30,199.0,Australia,1,136
1900,Standard,2023-07-19,,399.0,Germany,0,928
1901,Premium,2023-12-08,,199.0,India,0,786
1902,Premium,2023-02-25,,799.0,India,0,1072
1903,Premium,2023-07-04,,199.0,Germany,0,943
1904,Premium,2023-03-27,,399.0,UK,0,1042
1905,Standard,2023-06-20,,799.0,India,0,957
1906,Standard,2023-02-16,,799.0,Australia,0,1081
1907,Basic,2023-01-15,,199.0,India,0,1113
1908,Standard,2023-06-17,,199.0,US,0,960
1909,Standard,2023-05-03,,199.0,Germany,0,1005
1910,Basic,2023-03-07,,199.0,US,0,1062
1911,Basic,2023-07-08,,199.0,India,0,939
1912,Standard,2023-01-10,,199.0,US,0,1118
1913,Basic,2023-11-04,,799.0,UK,0,820
1914,Basic,2023-08-12,,399.0,UK,0,904
1915,Basic,2023-10-25,,399.0,Germany,0,830
1916,Premium,2023-05-16,,399.0,UK,0,992
1917,Basic,2023-07-18,,399.0,India,0,929
1918,Basic,2023-07-19,2023-07-19,399.0,Australia,1,0
1919,Basic,2023-10-27,2024-02-14,199.0,Germany,1,110
1920,Standard,2023-07-15,2023-09-13,799.0,Unknown,1,60
1921,Basic,2023-12-21,,399.0,India,0,773
1922,Standard,2023-01-25,,399.0,Unknown,0,1103
1923,Standard,2023-02-16,,399.0,India,0,1081
1924,Basic,2023-07-04,,399.0,India,0,943
1925,Basic,2023-12-30,,799.0,UK,0,764
1926,Standard,2023-05-27,,199.0,Australia,0,981
1927,Basic,2023-10-27,,199.0,Unknown,0,828
1928,Basic,2023-01-25,,199.0,Australia,0,1103
1929,Basic,2023-02-18,,199.0,UK,0,1079
1930,Basic,2023-04-14,,199.0,Unknown,0,1024
1931,Standard,2023-02-26,2023-09-18,199.0,Germany,1,204
1932,Basic,2023-11-04,,799.0,UK,0,820
1933,Basic,2023-11-03,,199.0,Germany,0,821
1934,Basic,2023-11-21,,199.0,India,0,803
1935,Basic,2023-04-16,,399.0,US,0,1022
1936,Standard,2023-12-01,,199.0,Unknown,0,793
1937,Premium,2023-12-17,,799.0,Unknown,0,777
1938,Standard,2023-03-14,2024-01-03,199.0,India,1,295
1939,Basic,2023-07-28,,199.0,India,0,919
1940,Standard,2023-11-28,,199.0,Germany,0,796
1941,Premium,2023-03-23,,399.0,Australia,0,1046
1942,Basic,2023-11-22,,399.0,UK,0,802
1943,Basic,2023-05-25,,199.0,US,0,983
1944,Basic,2023-11-25,,199.0,Unknown,0,799
1945,Standard,2023-10-30,,399.0,UK,0,825
1946,Basic,2023-01-17,,199.0,Unknown,0,1111
1947,Premium,2023-02-18,2023-07-25,799.0,US,1,157
1948,Basic,2023-04-07,,199.0,Germany,0,1031
1949,Standard,2023-05-20,,399.0,US,0,988
1950,Basic,2023-07-21,,399.0,India,0,926
1951,Basic,2023-11-09,,399.0,Australia,0,815
1952,Basic,2023-05-09,,199.0,UK,0,999
1953,Premium,2023-04-26,,199.0,India,0,1012
1954,Basic,2023-05-11,,799.0,US,0,997
1955,Basic,2023-06-30,,199.0,Germany,0,947
1956,Basic,2023-06-17,2023-10-31,199.0,Germany,1,136
1957,Basic,2023-02-10,,799.0,Australia,0,1087
1958,Basic,2023-03-10,,399.0,UK,0,1059
1959,Basic,2023-10-04,,199.0,Germany,0,851
1960,Unknown,2023-03-04,,799.0,US,0,1065
1961,Premium,2023-04-28,,399.0,US,0,1010
1962,Basic,2023-01-17,2023-07-28,399.0,India,1,192
1963,Premium,2023-05-25,,199.0,US,0,983
1964,Basic,2023-10-12,,399.0,Germany,0,843
1965,Standard,2023-06-01,,199.0,US,0,976
1966,Premium,2023-01-22,,799.0,Unknown,0,1106
1967,Basic,2023-09-07,,199.0,India,0,878
1968,Basic,2023-01-28,,199.0,India,0,1100
1969,Premium,2023-05-20,,199.0,India,0,988
1970,Standard,2023-07-22,,399.0,Unknown,0,925
1971,Unknown,2023-09-04,,399.0,Unknown,0,881
1972,Basic,2023-02-03,,199.0,UK,0,1094
1973,Basic,2023-12-09,,399.0,India,0,785
1974,Basic,2023-03-20,,799.0,US,0,1049
1975,Basic,2023-07-05,,199.0,Unknown,0,942
1976,Basic,2023-06-26,,199.0,Unknown,0,951
1977,Standard,2023-05-01,,399.0,Unknown,0,1007
1978,Basic,2023-12-25,,199.0,US,0,769
1979,Standard,2023-06-03,2023-10-22,199.0,India,1,141
1980,Standard,2023-05-30,2023-10-05,799.0,Germany,1,128
1981,Basic,2023-02-13,,199.0,Germany,0,1084
1982,Standard,2023-08-18,,199.0,US,0,898
1983,Unknown,2023-06-21,2023-09-07,399.0,India,1,78
1984,Basic,2023-07-18,,399.0,Unknown,0,929
1985,Standard,2023-11-15,,799.0,India,0,809
1986,Basic,2023-08-10,2023-11-01,199.0,India,1,83
1987,Unknown,2023-07-07,,199.0,India,0,940
1988,Premium,2023-06-17,,199.0,US,0,960
1989,Unknown,2023-08-19,,399.0,Australia,0,897
1990,Basic,2023-03-08,,399.0,UK,0,1061
1991,Basic,2023-09-21,,399.0,Germany,0,864
1992,Basic,2023-11-06,2023-11-17,799.0,Germany,1,11
1993,Basic,2023-05-28,,199.0,Australia,0,980
1994,Unknown,2023-05-04,,399.0,India,0,1004
1995,Standard,2023-07-16,2024-03-25,399.0,Unknown,1,253
1996,Basic,2023-04-12,2024-03-07,199.0,India,1,330
1997,Basic,2023-03-26,,399.0,Australia,0,1043
1998,Premium,2023-02-15,,399.0,UK,0,1082
1999,Basic,2023-06-25,,799.0,India,0,952
2000,Standard,2023-03-01,,199.0,Unknown,0,1068
2001,Standard,2023-03-14,2024-02-12,199.0,India,1,335
2002,Standard,2023-03-10,,799.0,US,0,1059
2003,Standard,2023-11-24,,199.0,Germany,0,800
2004,Standard,2023-06-06,,799.0,India,0,971
2005,Standard,2023-08-05,,199.0,US,0,911
2006,Basic,2023-11-29,,799.0,Unknown,0,795
2007,Premium,2023-01-11,,799.0,India,0,1117
2008,Basic,2023-06-10,,399.0,UK,0,967
2009,Basic,2023-05-15,2023-08-04,399.0,Australia,1,81
2010,Premium,2023-04-20,,799.0,Germany,0,1018
2011,Premium,2023-06-05,,799.0,Unknown,0,972
2012,Standard,2023-03-08,,799.0,Unknown,0,1061
2013,Basic,2023-10-14,,399.0,UK,0,841
2014,Premium,2023-04-06,,399.0,Unknown,0,1032
2015,Unknown,2023-05-30,,199.0,UK,0,978
2016,Standard,2023-06-23,,199.0,Germany,0,954
2017,Basic,2023-03-24,,399.0,Germany,0,1045
2018,Basic,2023-10-29,,199.0,India,0,826
2019,Standard,2023-01-17,,799.0,India,0,1111
2020,Basic,2023-09-10,,399.0,UK,0,875
2021,Basic,2023-10-13,,399.0,Unknown,0,842
2022,Unknown,2023-10-30,,799.0,Australia,0,825
2023,Standard,2023-09-26,,199.0,Unknown,0,859
2024,Standard,2023-03-28,,199.0,Unknown,0,1041
2025,Basic,2023-04-07,,799.0,US,0,1031
2026,Basic,2023-01-30,2023-08-10,799.0,India,1,192
2027,Basic,2023-05-23,,399.0,US,0,985
2028,Basic,2023-02-27,,199.0,US,0,1070
2029,Standard,2023-06-11,,399.0,US,0,966
2030,Premium,2023-08-02,,399.0,Australia,0,914
2031,Unknown,2023-12-08,,199.0,Australia,0,786
2032,Unknown,2023-05-05,,799.0,UK,0,1003
2033,Basic,2023-05-29,,799.0,India,0,979
2034,Basic,2023-02-16,,799.0,Unknown,0,1081
2035,Standard,2023-11-30,,399.0,India,0,794
2036,Basic,2023-01-13,,199.0,Australia,0,1115
2037,Premium,2023-09-08,,399.0,UK,0,877
2038,Standard,2023-12-20,,399.0,US,0,774
2039,Basic,2023-03-20,,199.0,Australia,0,1049
2040,Basic,2023-01-13,,199.0,US,0,1115
2041,Basic,2023-08-02,,199.0,US,0,914
2042,Standard,2023-02-22,2023-10-16,799.0,Unknown,1,236
2043,Basic,2023-10-23,2024-02-03,399.0,India,1,103
