claim_id,risk_category,claim_amount,claim_date,settled
1790,Fraud,96921.87800004544,2023-02-23,False
1791,Property,26500.8920458829,2022-03-31,True
1792,Auto,66866.66801586618,2023-05-11,False
1793,Property,42523.69841234554,2023-10-23,False
1794,Medical,59606.88664273324,2023-12-25,True
1795,Medical,26384.41692138187,2022-04-26,True
1796,Property,29691.90638012089,2023-11-16,False
1797,Fraud,127167.93154313571,2022-01-20,False
1798,Medical,16180.320949102019,2022-05-12,False
1799,Property,44064.05590690296,2022-10-19,True
1800,Fraud,62572.526021104364,2022-12-20,False
1801,Auto,48090.378250118745,2022-08-25,False
1802,Fraud,14665.040257048066,2023-08-12,False
1803,Medical,16231.670984235645,2022-08-11,True
1804,Fraud,52684.214700768265,2023-03-12,True
1805,Fraud,44060.15387518778,2023-09-30,True
1806,Auto,59695.957641748995,2022-02-08,False
1807,Property,86274.88667840931,2022-11-23,False
1808,Fraud,71923.25165481032,2022-07-28,True
1809,Auto,65567.53393332164,2022-04-16,True
1810,Medical,45636.92557564415,2023-10-14,True
1811,Property,10774.874189175856,2022-09-06,True
1812,Medical,11042.32380100801,2023-07-21,False
1813,Property,35500.037402077345,2023-09-22,True
1814,Fraud,61718.278206693125,2023-11-19,True
1815,Fraud,11971.682316710288,2022-12-20,False
1816,Property,7268.493194692363,2023-04-15,False
1817,Medical,56620.95436303677,2023-12-26,True
1818,Medical,27806.82468610177,2022-09-22,True
1819,Medical,17888.538392335828,2023-10-14,True
1820,Fraud,44690.97363310135,2023-04-09,True
1821,Property,13628.785760702995,2023-03-17,False
1822,Property,11928.817661904499,2022-10-11,True
1823,Medical,116691.91163461952,2023-06-18,True
1824,Fraud,37126.193307759946,2023-01-04,True
1825,Property,15660.999432891073,2023-11-30,True
1826,Property,11724.564571364257,2023-12-20,False
1827,Medical,55325.12554277078,2023-10-21,True
1828,Medical,39301.51866679301,2023-05-10,False
1829,Property,53295.687224941605,2022-06-03,True
1830,Fraud,21040.617103174194,2023-09-12,True
1831,Auto,7154.177031582807,2022-11-12,True
1832,Property,96397.7297922953,2022-10-27,False
1833,Property,19055.87256492632,2023-03-16,False
1834,Fraud,3989.2851570604557,2022-05-31,True
1835,Property,4591.693346952494,2023-02-10,False
1836,Auto,72317.31476710402,2022-06-24,False
1837,Fraud,40737.221328723186,2022-02-24,True
1838,Auto,9733.97647768484,2022-11-07,False
1839,Auto,19207.342815129447,2022-06-03,False
1840,Property,95950.66436891518,2023-05-15,False
1841,Auto,13730.721301741663,2023-05-16,False
1842,Property,22747.934984733904,2022-07-09,False
1843,Property,98901.18804088888,2023-05-21,True
1844,Fraud,29287.137273550576,2022-05-29,True
1845,Fraud,50510.45473423875,2022-01-08,True
1846,Fraud,112439.92583626225,2023-10-22,False
1847,Property,23470.951811017843,2023-11-16,True
1848,Auto,58663.55935333513,2023-08-16,False
1849,Auto,26283.055864706675,2023-08-14,True
1850,Fraud,43275.45942587875,2023-04-14,False
1851,Fraud,21751.71322950152,2022-11-17,False
1852,Property,55988.69762173904,2023-07-26,False
1853,Medical,2551.9951648536744,2023-03-27,True
1854,Medical,37265.27325678393,2023-08-30,False
1855,Property,10230.136433675305,2022-05-08,True
1856,Medical,49093.938157923454,2023-09-26,False
1857,Medical,92446.00204047706,2022-10-14,False
1858,Medical,27526.485816607714,2022-03-28,True
1859,Fraud,3793.8196494138933,2022-03-22,True
1860,Auto,31915.542048206018,2023-06-18,False
1861,Auto,18113.22536727289,2022-09-09,False
1862,Fraud,14366.889010424946,2022-07-09,False
1863,Fraud,20546.58163959145,2023-08-21,True
1864,Fraud,54778.10494209052,2023-04-29,False
1865,Medical,70217.87225372334,2023-01-14,False
1866,Property,26621.55848121261,2023-04-01,False
1867,Property,49970.77687569126,2022-01-08,False
1868,Medical,26937.002775825546,2022-11-14,True
1869,Medical,37951.13818947925,2022-11-30,True
1870,Fraud,40424.768571686756,2022-08-18,True
1871,Fraud,15940.530424488663,2023-10-26,True
1872,Auto,105875.5539314771,2023-05-23,False
1873,Fraud,34013.70720180911,2023-06-11,False
1874,Medical,62997.59414620488,2023-04-20,True
1875,Auto,57255.37245173766,2023-02-10,False
1876,Fraud,,2022-10-14,False
1877,Auto,2423.228580957666,2023-03-22,False
1878,Auto,17947.44921676634,2022-12-09,True
1879,Fraud,10916.513259441908,2022-11-21,True
1880,Property,49786.53591833294,2022-06-16,True
1881,Medical,26400.564082858007,2023-08-16,False
1882,Medical,69842.30094949927,2022-10-23,False
1883,Auto,17069.223646863586,2023-08-04,False
1884,Property,23180.02043052145,2022-07-02,True
1885,Property,80068.08131190776,2023-07-30,True
1886,Fraud,35120.68025281422,2022-03-27,True
1887,Fraud,45915.716299943386,2023-07-10,True
1888,Medical,65859.79803891624,2022-05-29,False
1889,Fraud,27547.848367091345,2022-02-28,False
1890,Fraud,57576.419557805304,2023-08-29,True
1891,Auto,32962.81215025151,2022-01-05,True
1892,Property,25299.28456426787,2022-03-24,False
1893,Property,70906.60523055278,2023-01-18,False
1894,Fraud,31852.350115277834,2023-07-03,True
1895,Fraud,14483.898219592373,2023-04-24,True
1896,Fraud,24252.27599573137,2022-01-27,True
1897,Medical,10792.576602590547,2023-06-09,False
1898,Medical,22981.301376703956,2023-07-31,False
1899,Auto,9535.574064445376,2023-02-18,False
1900,Medical,16270.734743013692,2023-12-16,False
1901,Property,44362.00999469593,2022-06-29,False
1902,Medical,19969.892864270976,2023-04-09,True
1903,Property,64197.34011552801,2023-06-11,True
1904,Medical,31243.080967106613,2022-01-01,True
1905,Medical,2744.152493501646,2022-09-28,True
1906,Auto,6045.462579512705,2023-04-29,True
1907,Fraud,62903.361460152744,2022-02-17,False
1908,Fraud,82407.70312155886,2023-11-25,True
1909,Fraud,25117.673939009543,2022-07-02,True
1910,Auto,46515.294643079586,2023-01-08,True
1911,Property,47787.20878255185,2023-12-27,False
1912,Medical,19501.791815226516,2023-06-23,True
1913,Auto,49371.381602209345,2023-05-22,False
1914,Property,73234.02762906662,2023-11-01,True
1915,Auto,55567.882217932274,2023-05-21,True
1916,Auto,27462.70404031421,2023-07-26,False
1917,Property,31903.198107457538,2022-03-07,True
1918,Fraud,55992.15081040964,2023-11-17,True
1919,Medical,27349.646849771187,2022-02-21,False
1920,Fraud,54824.51858896249,2023-04-15,True
1921,Auto,4680.74899236577,2022-08-31,False
1922,Property,37294.82270447263,2022-12-03,False
1923,Auto,17047.67805051854,2022-05-01,False
1924,Fraud,8074.277918571736,2023-07-08,False
1925,Fraud,81060.60737827596,2023-11-27,False
1926,Fraud,79996.0739814125,2022-02-14,True
1927,Medical,46350.15827230386,2022-02-21,True
1928,Fraud,10955.686453474196,2022-05-31,True
1929,Medical,37442.85518870828,2023-02-17,False
1930,Medical,65842.8201470773,2023-06-25,True
1931,Fraud,16560.524772998662,2023-07-23,False
1932,Property,2956.9804548599654,2023-05-13,True
1933,Auto,28722.81606345144,2022-07-28,False
1934,Auto,11512.387711593647,2022-01-08,False
1935,Medical,61119.1373483817,2023-01-26,True
1936,Medical,85654.49153557175,2022-09-04,True
1937,Medical,20041.86581484978,2023-01-30,True
1938,Auto,27045.39902717714,2023-12-08,False
1939,Medical,54312.0212955875,2022-12-05,True
1940,Property,115718.11282959652,2023-02-16,False
1941,Property,27525.65508219312,2023-06-24,True
1942,Medical,140753.5956012943,2022-12-11,False
1943,Auto,32414.84836626158,2022-10-23,False
1944,Fraud,37925.77809936186,2022-08-23,True
1945,Auto,65681.80063278136,2023-10-04,True
1946,Fraud,26684.838791966406,2023-08-11,True
1947,Fraud,12655.649928534871,2023-03-21,False
1948,Medical,67078.3705490096,2022-08-21,False
1949,Property,72835.26881223306,2022-11-06,True
1950,Medical,45487.8390500203,2023-12-02,True
1951,Fraud,5946.726760088223,2023-04-23,True
1952,Medical,10245.080347358857,2023-05-29,False
1953,Fraud,33970.24147171752,2022-12-02,False
1954,Medical,33376.7393621928,2023-07-31,True
1955,Property,45741.6595121593,2022-02-21,True
1956,Property,32875.40529742043,2023-06-30,False
1957,Auto,15443.600771694202,2022-10-28,False
1958,Fraud,29405.43748531716,2023-10-03,True
1959,Fraud,6180.959722520953,2022-08-31,True
1960,Medical,9471.74426352484,2022-12-22,True
1961,Auto,61421.87965473009,2023-09-02,False
1962,Property,29743.160664250507,2023-08-11,True
1963,Medical,19126.86330769459,2023-03-18,False
1964,Auto,4802.637377475975,2023-09-05,True
1965,Property,32131.620895723245,2022-04-29,True
1966,Medical,25806.784924598473,2023-02-13,True
1967,Property,22226.881410598147,2023-10-14,True
1968,Fraud,25396.663653949985,2023-01-06,True
1969,Auto,84805.07538964394,2022-03-14,True
1970,Property,19987.025342580593,2023-03-25,False
1971,Auto,62749.36837441348,2023-04-16,False
1972,Medical,26870.03633728065,2022-06-05,True
1973,Auto,8460.30750845435,2023-07-30,False
1974,Medical,16088.536431185854,2022-11-06,False
1975,Auto,22845.049814850383,2022-02-05,False
1976,Medical,11199.276427721126,2022-09-05,False
1977,Medical,159516.24739872123,2023-03-04,True
1978,Medical,17487.00636851259,2022-02-13,True
1979,Property,76139.79517763582,2023-03-29,True
1980,Fraud,15733.844804733417,2022-04-29,True
1981,Auto,12031.451248944513,2022-12-15,True
1982,Fraud,76651.41158054625,2023-11-24,False
1983,Fraud,7792.3703000019805,2023-01-23,False
1984,Fraud,3236.995847134945,2022-03-11,True
1985,Fraud,25432.014675869694,2023-03-30,True
1986,Auto,10041.764881417836,2022-09-24,True
1987,Auto,54573.70440337614,2023-03-14,True
1988,Fraud,34126.36514621623,2023-01-01,False
1989,Auto,40598.090618593866,2023-12-03,False
1990,Auto,27880.582257118465,2022-07-06,False
1991,Medical,40815.35863397127,2022-08-15,False
1992,Auto,39307.228199673424,2022-03-02,True
1993,Property,16950.798309816946,2022-06-17,True
1994,Fraud,41995.527223005854,2022-05-12,True
1995,Auto,9452.537300323282,2022-06-04,False
1996,Fraud,34576.75637019603,2023-12-23,True
1997,Auto,8444.816327222292,2022-01-07,True
1998,Fraud,17568.22892960451,2023-06-07,True
1999,Property,16338.75786191929,2023-12-13,False
2000,Auto,77337.09876174557,2022-09-08,True
2001,Auto,21960.083065829378,2023-07-30,False
2002,Property,25208.901621813726,2023-11-23,False
2003,Auto,36595.44654468438,2023-10-02,False
2004,Fraud,29703.067531994504,2022-09-19,True
2005,Property,26312.578330975797,2022-04-30,True
2006,Medical,26661.59624300973,2022-02-17,True
2007,Fraud,40805.86575421166,2022-03-10,False
2008,Auto,37617.28889835022,2022-09-19,False
2009,Fraud,5591.876683117912,2023-03-21,True
2010,Property,27751.4786235416,2023-04-24,False
2011,Auto,61065.788047799906,2022-08-19,False
2012,Auto,24733.95625015547,2022-08-12,True
2013,Property,14676.432218714872,2023-04-02,True
2014,Medical,37100.794968415496,2023-12-20,False
2015,Auto,32169.667724295054,2023-01-01,True
2016,Auto,27327.4481254945,2022-01-28,True
2017,Auto,109225.75063722841,2022-04-11,False
2018,Medical,17681.57479358908,2022-02-27,False
2019,Fraud,32959.2556798728,2022-01-24,False
2020,Medical,25845.63143298293,2023-02-19,True
2021,Fraud,10839.359098087156,2022-08-15,True
2022,Auto,28140.925643530096,2022-06-18,False
2023,Fraud,26680.908310477414,2023-05-04,False
2024,Fraud,37603.48922182346,2022-09-03,True
2025,Fraud,51666.29573849386,2023-12-25,False
2026,Fraud,97833.828220307,2022-12-29,True
2027,Auto,37039.82852366649,2023-04-10,False
2028,Property,9816.72631769882,2023-03-06,True
2029,Medical,50635.01818319651,2023-02-25,True
2030,Fraud,71536.8229423948,2022-01-21,True
2031,Auto,5513.692338529506,2023-09-28,True
2032,Auto,68541.55393617961,2023-01-04,False
2033,Auto,15970.872105903094,2023-04-09,False
2034,Auto,24081.98483647622,2022-04-07,True
2035,Fraud,37407.69105608675,2023-10-12,True
2036,Medical,37411.51459546075,2023-05-07,True
2037,Auto,29951.54296574986,2022-12-19,False
2038,Medical,73778.9219507166,2023-08-28,False
2039,Medical,33147.73167716421,2022-04-05,False
2040,Medical,52974.664162683555,2022-01-24,False
2041,Property,42148.36840002928,2023-01-15,True
2042,Auto,12654.691578832586,2023-01-31,False
2043,Auto,9064.561904798298,2023-02-08,True
2044,Auto,99236.22885859046,2023-10-10,False
2045,Medical,27296.068468103203,2022-05-13,False
2046,Auto,60641.493208824046,2022-02-23,False
2047,Auto,126025.30399082777,2022-10-19,False
2048,Medical,20508.194423170018,2022-04-22,False
2049,Auto,64727.24172438813,2023-02-26,True
2050,Fraud,8937.34515581495,2022-05-11,True
2051,Property,15032.632754553519,2023-02-24,True
2052,Fraud,56539.146625689486,2022-10-05,False
2053,Fraud,64246.830051641286,2023-08-13,False
2054,Fraud,8130.647197937583,2022-03-09,True
2055,Medical,15063.595930376041,2023-07-28,False
2056,Auto,,2023-02-07,False
2057,Fraud,17324.694100694116,2022-06-24,True
2058,Fraud,10507.830560366187,2022-10-07,False
2059,Auto,30338.719815918306,2023-04-09,False
2060,Medical,22508.954993033803,2023-01-25,True
2061,Fraud,34066.113207553324,2022-05-16,False
2062,Auto,42026.784897558704,2023-02-13,False
2063,Auto,131699.70176850405,2022-08-12,True
2064,Property,60233.43816338932,2023-08-24,True
2065,Fraud,38069.739542420284,2023-09-11,False
2066,Fraud,22306.290396320688,2023-07-07,True
2067,Property,48906.337762082774,2023-11-29,False
2068,Auto,9442.91809265518,2022-07-07,False
2069,Auto,49347.74599644618,2023-01-22,False
2070,Fraud,48942.96139160746,2022-01-09,False
2071,Fraud,32622.677209537113,2022-06-29,True
2072,Property,52322.11304573978,2023-11-29,True
2073,Fraud,20447.736132957467,2023-03-20,True
2074,Fraud,20793.33002835308,2023-08-17,True
2075,Medical,51836.46177405725,2023-11-20,False
2076,Property,33442.61343981178,2023-08-29,True
2077,Auto,49700.75715531838,2023-03-22,False
2078,Fraud,33782.730776399745,2022-04-26,False
2079,Auto,45365.12567924214,2023-11-03,False
2080,Fraud,92627.66627900775,2022-09-02,False
2081,Medical,85400.73049975996,2022-10-10,False
2082,Property,7108.060789975502,2022-08-01,True
2083,Property,15940.383891070269,2023-10-26,False
2084,Auto,48922.01609924687,2023-11-09,True
2085,Medical,20673.740106452813,2023-03-27,False
2086,Auto,36128.17878974347,2023-10-17,False
2087,Medical,121025.12392018821,2022-01-25,False
2088,Fraud,31998.954348035157,2023-12-13,False
2089,Fraud,60160.82072461324,2022-08-21,False
2090,Medical,31154.300885119846,2023-05-31,True
2091,Fraud,44541.17155469454,2022-10-15,False
2092,Property,64337.58355100004,2023-11-16,True
2093,Medical,69983.48204750466,2022-07-03,True
2094,Medical,42900.9308906875,2022-09-08,True
2095,Auto,38752.66548250462,2022-10-18,True
2096,Medical,34058.228102200315,2022-12-25,True
2097,Auto,8364.462950769306,2023-09-16,False
2098,Medical,18824.149379348124,2022-11-01,False
2099,Property,28033.591543309893,2022-12-16,False
2100,Property,102658.75934517055,2022-12-05,False
2101,Property,27954.367346388564,2023-04-24,True
2102,Auto,44309.85446119147,2023-04-10,False
2103,Auto,38681.40038103118,2022-05-10,False
2104,Fraud,31867.72304718026,2022-07-06,False
2105,Auto,31451.17731117689,2023-02-25,True
2106,Auto,66014.86727968654,2023-05-11,True
2107,Property,36494.86980109551,2023-06-25,True
2108,Medical,48070.15898417214,2023-11-01,True
2109,Auto,9966.631168986662,2022-08-23,True
2110,Fraud,37197.55569728378,2022-10-05,False
2111,Medical,8234.96216433546,2022-04-12,True
2112,Auto,19607.470613791593,2023-04-04,False
2113,Medical,19176.804287657105,2022-08-20,False
2114,Medical,27530.109896945956,2022-10-01,False
2115,Medical,10496.189687840995,2022-12-31,True
2116,Medical,15025.779101743105,2023-04-23,False
2117,Medical,34063.450192416356,2023-04-13,False
2118,Auto,66356.09125216799,2023-09-17,True
2119,Medical,7853.147094346154,2023-10-13,False
2120,Medical,33832.017071473005,2023-12-29,True
2121,Fraud,98851.58902802365,2022-10-01,True
2122,Fraud,140134.4950890161,2022-11-24,True
2123,Medical,260129.70172007979,2022-07-03,False
2124,Auto,72373.09560905634,2022-07-13,False
2125,Fraud,30284.253690404024,2022-09-29,False
2126,Fraud,16241.143348409512,2022-10-27,True
2127,Medical,55541.663243282404,2023-08-07,False
2128,Auto,17648.019127366988,2022-07-15,False
2129,Property,78123.64658166739,2022-11-27,True
2130,Auto,122974.17660279329,2023-05-01,False
2131,Fraud,82689.98606115954,2023-09-12,False
2132,Fraud,32787.70397727328,2023-05-14,True
2133,Fraud,23289.128413089205,2023-02-04,True
2134,Fraud,23478.432669386344,2023-02-01,False
2135,Fraud,76007.834189235,2022-04-10,False
2136,Medical,18151.94560205013,2022-03-22,True
2137,Medical,46686.00509961543,2022-01-17,True
2138,Medical,134993.52886760508,2023-12-06,True
2139,Fraud,36151.00839208,2022-07-31,False
2140,Medical,13995.958058533226,2022-05-06,True
2141,Fraud,37723.84467317076,2023-09-30,False
2142,Auto,11036.161737299615,2022-05-10,True
2143,Property,77292.05313053416,2023-10-19,False
2144,Auto,17913.193775831238,2023-06-19,True
2145,Property,38737.54728169727,2022-08-02,True
2146,Medical,43921.47589401198,2022-05-09,False
2147,Property,63705.98079947969,2023-06-08,True
2148,Auto,90300.16022439316,2023-10-15,True
2149,Auto,97040.81881023978,2023-04-07,False
2150,Property,50068.127438904194,2022-02-26,False
2151,Auto,49210.684348015566,2023-08-21,True
2152,Medical,32133.156096337065,2022-10-01,True
2153,Auto,32560.46694055126,2023-09-07,False
2154,Property,36463.45213914463,2022-12-05,False
2155,Medical,18213.440635191648,2022-05-23,False
2156,Property,26540.20897464277,2023-02-27,False
2157,Fraud,19797.6107764893,2022-11-30,True
2158,Fraud,38511.301165168516,2023-11-19,True
2159,Medical,5863.566512395606,2022-05-13,True
2160,Medical,86065.68667422,2022-09-21,False
2161,Auto,43552.156223732636,2022-05-27,False
2162,Property,41528.36098964224,2023-03-12,True
2163,Fraud,33946.33543752363,2022-01-12,False
2164,Auto,4014.8373055091506,2022-02-24,False
2165,Fraud,14188.559267407913,2022-08-18,True
2166,Auto,35911.47719343767,2022-05-02,True
2167,Auto,26180.953500848078,2022-08-21,False
2168,Fraud,26988.030786735635,2022-06-11,True
2169,Auto,12335.245217841084,2023-08-17,True
2170,Fraud,7728.845841094816,2023-07-13,False
2171,Medical,21496.419355961254,2023-05-15,False
2172,Property,8468.058723150783,2023-11-03,False
2173,Auto,153220.68734939958,2022-06-28,False
2174,Fraud,61033.78294021322,2022-12-28,True
2175,Fraud,18286.85575121318,2022-07-27,False
2176,Property,14671.162225458676,2023-07-06,False
2177,Property,26790.67632773097,2023-12-27,True
2178,Property,72014.13806808823,2023-03-08,True
2179,Auto,48755.47390253809,2023-04-01,True
2180,Fraud,38270.237415230215,2023-05-19,False
2181,Auto,13834.063731961336,2022-06-03,False
2182,Auto,68162.17067742176,2022-12-04,True
2183,Medical,123842.58856352986,2022-10-20,False
2184,Property,62863.44687262132,2023-03-12,True
2185,Medical,49937.73180746732,2023-01-31,False
2186,Medical,36073.32170915833,2022-06-15,True
2187,Auto,94280.05512003573,2023-03-28,True
2188,Auto,8916.143727303139,2023-06-20,True
2189,Fraud,86261.70080396922,2023-02-05,True
2190,Medical,15075.817230032371,2022-04-25,True
2191,Property,46478.42744453511,2022-12-17,True
2192,Medical,78587.68135510634,2022-09-17,False
2193,Fraud,26926.387749121368,2022-08-14,False
2194,Medical,14208.053109414997,2023-09-06,True
2195,Medical,67482.8579433862,2023-05-01,False
2196,Medical,28330.91865722341,2022-05-11,False
2197,Fraud,22985.230082374073,2022-09-21,False
2198,Medical,26214.43660718521,2023-06-08,False
2199,Auto,44109.15923624314,2022-06-30,True
2200,Medical,121067.4951919151,2022-12-15,False
2201,Auto,75713.40869003278,2023-04-16,False
2202,Medical,41961.16404350291,2022-06-10,False
2203,Auto,21998.8733559121,2022-04-24,True
2204,Medical,24108.257358188635,2022-01-18,True
2205,Property,20081.44913822783,2022-04-14,False
2206,Auto,16078.125742926035,2022-07-05,False
2207,Property,49636.11688971783,2022-12-08,False
2208,Auto,17173.588674547897,2023-04-07,False
2209,Medical,50578.85683271601,2023-08-28,False
2210,Fraud,119225.6858197583,2022-05-23,True
2211,Medical,32126.739699637696,2023-10-17,True
2212,Fraud,49129.7615955231,2023-09-04,False
2213,Property,35642.905430969855,2023-03-29,False
2214,Fraud,28051.83131456563,2023-03-27,False
2215,Fraud,37332.34343500635,2022-03-03,True
2216,Fraud,8025.059821246906,2023-08-19,True
2217,Fraud,70817.13923150682,2022-10-03,False
2218,Property,42191.72956826742,2023-11-10,True
2219,Fraud,33779.79954577533,2022-10-22,False
2220,Medical,32761.258524305194,2022-05-09,True
2221,Auto,27789.553185640627,2022-12-30,True
2222,Auto,19318.231898450136,2022-03-08,True
2223,Medical,16888.41006908811,2022-02-16,True
2224,Property,43254.1628652637,2023-01-09,True
2225,Medical,6954.307799849913,2023-10-22,True
2226,Medical,11174.591922226715,2022-05-17,False
2227,Fraud,20045.81642048782,2022-04-05,False
2228,Fraud,58853.82208262654,2022-08-26,False
2229,Property,,2022-02-04,False
2230,Property,5667.024790961644,2022-10-23,False
2231,Auto,61495.973925890525,2023-05-07,False
2232,Property,14134.486842894305,2022-09-15,False
2233,Medical,84386.7137305362,2023-01-22,False
2234,Auto,141357.0559789042,2022-09-27,False
2235,Auto,7299.3513720020765,2022-11-20,True
2236,Fraud,39701.02093831373,2022-02-16,False
2237,Fraud,52945.526771753386,2023-08-29,False
2238,Auto,11523.020986038699,2023-11-25,True
2239,Fraud,11835.459104933374,2023-12-03,False
2240,Fraud,36992.542636920225,2023-05-02,False
2241,Fraud,41307.99426866948,2023-07-17,True
2242,Auto,45247.82721068571,2023-12-19,True
2243,Auto,24762.274123165735,2023-02-15,True
2244,Auto,40941.12748832303,2022-05-05,False
2245,Medical,16229.197702065363,2022-07-31,False
2246,Auto,34060.041109271086,2023-01-04,False
2247,Fraud,18346.778250807765,2022-09-23,False
2248,Auto,8673.30360763107,2022-05-15,False
2249,Medical,22529.32560717838,2022-11-11,False
2250,Fraud,39771.45217759814,2022-10-27,False
2251,Property,91364.80855452518,2022-10-25,False
2252,Auto,,2022-10-06,False
2253,Auto,18189.173256488633,2023-01-09,False
2254,Property,39608.20163065404,2023-12-27,True
2255,Fraud,22892.39119347839,2023-05-03,False
2256,Auto,3391.3024581050327,2022-03-03,True
2257,Medical,37171.12297336905,2022-02-23,False
2258,Fraud,64244.43684425758,2022-12-04,True
2259,Auto,107995.9375603774,2023-01-10,False
2260,Fraud,25318.384412082658,2023-04-19,False
2261,Auto,24344.69451080949,2022-04-22,True
2262,Property,34630.69281820341,2022-09-26,True
2263,Auto,17013.74637460321,2022-11-20,True
2264,Fraud,40420.668897705385,2023-09-11,True
2265,Auto,17555.44923392332,2023-11-11,True
2266,Auto,5277.3375724141915,2023-08-09,True
2267,Fraud,72329.2049969309,2023-08-27,False
2268,Auto,35311.3482610197,2022-03-26,False
2269,Auto,22409.426569051357,2023-01-07,True
2270,Fraud,13051.506417740155,2022-03-16,False
2271,Property,77646.37355432508,2023-08-19,False
2272,Medical,19358.634940509855,2023-05-23,True
2273,Medical,46721.718059980616,2022-08-16,False
2274,Medical,98583.60198950533,2023-08-18,False
2275,Medical,41587.26473004365,2023-01-29,True
2276,Medical,48009.52233581704,2022-01-15,True
2277,Medical,33133.71465706026,2022-06-30,False
2278,Fraud,48294.483055668476,2023-05-23,False
2279,Fraud,22301.306255073778,2022-12-04,True
2280,Fraud,44969.48619980294,2022-09-20,True
2281,Auto,18451.639202837814,2022-03-19,False
2282,Property,106920.18324542002,2022-08-17,False
2283,Property,45991.40816701134,2022-01-30,True
2284,Medical,20413.814046142215,2023-01-09,True
2285,Medical,24311.577044348796,2022-06-04,False
2286,Fraud,34382.241404331246,2022-07-04,True
2287,Property,63012.43148773489,2023-03-24,True
2288,Auto,20765.093561345457,2023-03-23,False
2289,Auto,18311.18911034602,2023-03-08,True
2290,Fraud,47210.043490198485,2022-06-18,True
2291,Medical,44391.76468064538,2022-03-22,True
2292,Property,5726.056027206804,2022-07-29,True
2293,Auto,38895.48642610337,2022-09-16,True
2294,Medical,8619.486156229868,2023-07-03,True
2295,Property,34668.12897524901,2022-10-13,False
2296,Auto,33477.784921903134,2022-02-23,True
2297,Medical,18809.109225929555,2023-04-14,True
2298,Auto,7196.244057145993,2023-01-04,False
2299,Medical,9814.047464067393,2023-12-25,False
2300,Medical,58052.96275224192,2022-04-10,False
2301,Medical,3597.9157038111252,2023-08-20,True
2302,Property,76695.43881619931,2023-12-26,False
2303,Fraud,79473.36934278527,2023-08-21,False
2304,Medical,21673.935809205934,2023-07-29,False
2305,Medical,42653.571513015646,2023-03-23,True
2306,Auto,26096.013286702608,2022-07-11,False
2307,Auto,44423.43353539926,2023-02-18,True
2308,Property,9747.486020880744,2023-04-27,True
2309,Fraud,12612.085430765057,2022-04-03,False
2310,Auto,45630.63352912029,2022-09-10,True
2311,Property,40089.91458613211,2023-10-12,True
2312,Property,44587.71728439018,2023-07-15,True
2313,Property,5243.746743718108,2023-09-25,True
2314,Medical,40444.3604630483,2022-02-08,True
2315,Fraud,14424.254872834725,2023-06-30,False
2316,Fraud,88008.63421766226,2022-12-24,True
2317,Fraud,24007.393746640933,2022-01-09,True
2318,Medical,25501.186799564555,2022-07-07,True
2319,Medical,28534.411280157245,2023-08-31,True
2320,Auto,76743.43636695795,2023-10-07,False
2321,Auto,19484.133160131674,2023-11-06,False
2322,Auto,19585.115923976053,2022-05-19,True
2323,Property,10414.285714407168,2022-10-25,True
2324,Fraud,22260.04564958511,2022-03-21,False
2325,Medical,85867.85224462544,2023-08-26,True
2326,Auto,35221.29024185292,2022-09-13,True
2327,Property,72348.73279893505,2023-10-22,False
2328,Medical,49670.1340878499,2022-06-28,False
2329,Property,36316.38423310815,2022-09-14,True
2330,Property,11027.782859176128,2022-08-06,False
2331,Property,9035.396662820187,2022-09-24,True
2332,Fraud,23492.615687289035,2022-11-13,True
2333,Medical,19016.61818515816,2023-08-14,True
2334,Medical,90802.77435945316,2023-11-10,True
2335,Property,3541.921579241796,2023-09-08,False
2336,Fraud,54435.10709552621,2022-10-11,False
2337,Property,70092.90731270508,2022-12-11,False
2338,Auto,39716.19560851129,2023-12-28,True
2339,Medical,24054.12169391091,2022-03-16,False
2340,Medical,49389.498732730106,2022-12-02,True
2341,Fraud,6296.429077854613,2023-08-05,False
2342,Medical,51632.99948405097,2022-12-29,True
2343,Medical,65787.25563507083,2022-07-09,True
2344,Medical,79902.43151805222,2023-04-17,False
2345,Fraud,53647.00424023783,2022-04-16,True
2346,Property,33836.81601555364,2022-03-11,True
2347,Medical,26211.838367663604,2023-06-06,False
2348,Property,18264.32797763885,2022-08-02,False
2349,Fraud,5158.191219239235,2023-06-01,True
2350,Property,51412.39266500906,2022-01-28,True
2351,Auto,12558.878862731424,2022-11-11,True
2352,Medical,30634.338074694024,2023-05-22,True
2353,Fraud,13267.169505365133,2022-08-24,False
2354,Fraud,22938.788656333425,2022-04-02,False
2355,Property,34712.14362528081,2022-12-29,True
2356,Medical,172335.72682357335,2022-02-07,True
2357,Fraud,104167.81671010969,2023-10-26,True
2358,Auto,51467.81970841301,2023-12-05,True
2359,Property,136672.36933666412,2023-09-25,False
2360,Auto,53692.857685341485,2023-05-06,False
2361,Auto,81282.53115848784,2023-11-14,False
2362,Property,19874.14356492537,2022-04-20,False
2363,Auto,50019.243963995956,2022-05-24,True
2364,Property,48732.007351345776,2023-08-01,True
2365,Property,83346.17313270636,2022-07-16,True
2366,Fraud,28313.360720405333,2022-02-15,False
2367,Fraud,56724.7983442254,2022-05-29,False
2368,Auto,52534.996033297015,2023-07-26,False
2369,Auto,59394.27219443747,2022-05-18,False
2370,Auto,35126.4766130114,2023-05-05,True
