user_id,plan,signup_date,churn_date,monthly_fee,country
2016,Basic,2023-10-27,,399,Australia
2017,Basic,2023-11-28,2023-10-11,799,US
2018,Premium,2023-03-20,,199,India
2019,Basic,2023-03-14,,399,India
2020,Standard,2023-06-25,,799,Australia
2021,,2023-04-06,2023-03-02,799,India
2022,Standard,2023-12-11,2023-07-10,199,UK
2023,Premium,2023-04-13,2023-09-02,199,Australia
2024,Basic,2023-08-12,2023-07-18,399,India
2025,Basic,2023-01-06,,799,India
2026,Basic,2023-05-02,2023-04-21,199,India
2027,Standard,2023-08-24,,399,Australia
2028,,2023-04-26,,399,US
2029,Basic,2023-06-12,2023-03-17,799,Germany
2030,Standard,2023-08-14,2023-03-20,399,
2031,Basic,2023-08-18,2023-11-24,199,India
2032,Standard,2023-07-01,2024-03-12,,Germany
2033,Standard,2023-09-06,,399,Germany
2034,,2023-11-14,,399,India
2035,Standard,2023-07-29,,199,India
2036,Basic,2023-05-24,,399,
2037,Basic,2023-12-11,,199,Germany
2038,Basic,2023-04-06,,199,US
2039,Basic,2023-12-12,,399,Germany
2040,Basic,2023-09-01,2024-02-02,399,US
2041,Premium,2023-03-27,2023-11-09,399,UK
2042,Standard,2023-07-03,,199,US
2043,Standard,2023-05-01,,399,
2044,Basic,2023-11-28,,199,Australia
2045,Premium,2023-04-02,,399,India
2046,Standard,2023-03-11,,199,UK
2047,Basic,2023-05-13,,399,Germany
2048,Standard,2023-10-06,,799,US
2049,Standard,2023-05-17,,199,UK
2050,Basic,2023-11-10,,199,Australia
2051,Standard,2023-07-06,,399,US
2052,Standard,2023-08-09,,399,
2053,Basic,2023-02-15,,399,Germany
2054,Premium,2023-10-05,,399,Germany
2055,Premium,2023-07-11,,199,US
2056,Standard,2023-01-08,,199,Australia
2057,Standard,2023-10-03,,199,India
2058,Basic,2023-06-28,2024-03-21,199,India
2059,Standard,2023-11-30,,399,Germany
2060,Standard,2023-02-08,2023-04-28,199,Australia
2061,Basic,2023-10-20,,799,Germany
2062,Standard,2023-06-27,,799,India
2063,Premium,2023-06-11,,799,Germany
2064,Standard,2023-11-27,2023-05-31,799,US
2065,Basic,2023-04-14,,199,
2066,Premium,2023-06-10,,799,US
2067,Basic,2023-10-14,,199,
2068,Basic,2023-05-03,2023-02-02,199,Australia
2069,Basic,2023-02-23,,799,India
2070,Basic,2023-02-03,,199,Australia
2071,Premium,2023-08-30,2023-12-12,,Australia
2072,Standard,2023-04-23,,399,India
2073,Basic,2023-11-14,,799,UK
2074,Premium,2023-01-23,,199,UK
2075,Premium,2023-02-15,,399,Germany
2076,Premium,2023-11-08,,199,UK
2077,Basic,2023-05-15,,799,US
2078,Standard,2023-04-28,,199,
2079,,2023-07-08,2023-09-14,399,Australia
2080,Premium,2023-05-11,2023-04-19,199,Germany
2081,Basic,2023-07-31,,199,Australia
2082,Basic,2023-04-23,,399,India
2083,Standard,2023-02-13,,199,UK
2084,Premium,2023-05-08,,399,India
2085,Standard,2023-12-30,,199,Germany
2086,Standard,2023-06-07,,199,
2087,Basic,2023-09-30,2023-06-24,399,US
2088,Standard,2023-11-11,,199,UK
2089,Premium,2023-12-21,,199,India
2090,Basic,2023-12-06,,799,
2091,Premium,2023-02-14,2023-09-29,199,UK
2092,,2023-04-18,,199,Australia
2093,Basic,2023-08-07,2023-03-03,199,US
2094,Standard,2023-11-14,2023-10-20,199,
2095,Basic,2023-11-11,2023-08-29,399,UK
2096,Premium,2023-06-26,,199,US
2097,Standard,2023-08-16,,799,
2098,Standard,2023-07-10,,199,Australia
2099,Premium,2023-06-09,,199,Australia
2100,Basic,2023-09-24,,199,India
2101,Premium,2023-12-24,,399,Germany
2102,Standard,2023-11-22,,,India
2103,Basic,2023-07-09,2023-04-11,399,US
2104,Standard,2023-06-24,,,India
2105,Premium,2023-10-17,,199,
2106,Basic,2023-12-23,,199,UK
2107,Premium,2023-05-25,,199,
2108,Premium,2023-08-20,,199,India
2109,Basic,2023-12-26,2024-02-18,199,Germany
2110,,2023-07-23,,199,
2111,Basic,2023-08-01,,199,
2112,Basic,2023-02-09,,199,
2113,Basic,2023-10-02,,199,Germany
2114,Premium,2023-11-19,,199,
2115,Standard,2023-03-23,,799,US
2116,Basic,2023-06-30,,199,Australia
2117,Basic,2023-11-16,2023-08-15,399,Germany
2118,Standard,2023-03-24,,399,US
2119,Basic,2023-10-30,,199,Germany
2120,Premium,2023-09-19,2023-03-29,199,Germany
2121,Premium,2023-09-29,,199,Australia
2122,Standard,2023-07-19,,399,UK
2123,,2023-08-28,,199,US
2124,Basic,2023-06-29,2023-05-22,199,Germany
2125,,2023-06-20,,199,Germany
2126,Standard,2023-10-22,,799,India
2127,Standard,2023-06-26,,199,
2128,Basic,2023-08-25,,399,UK
2129,Premium,2023-05-18,2023-03-19,399,Australia
2130,Basic,2023-11-23,,799,US
2131,Basic,2023-11-07,2023-08-03,399,Germany
2132,Basic,2023-05-09,2024-02-01,399,
2133,Standard,2023-02-18,,799,US
2134,Standard,2023-06-13,,399,Australia
2135,Standard,2023-10-04,,199,UK
2136,Premium,2023-10-20,2023-12-23,199,India
2137,Basic,2023-04-26,,799,UK
2138,Standard,2023-01-24,,799,India
2139,Basic,2023-11-07,,399,US
2140,Premium,2023-01-25,,399,UK
2141,Premium,2023-05-07,,399,UK
2142,Standard,2023-08-22,,199,UK
2143,Standard,2023-07-28,2023-07-14,399,Australia
2144,Basic,2023-04-03,,199,US
2145,Standard,2023-04-04,,,India
2146,Premium,2023-11-23,,799,UK
2147,Standard,2023-08-13,,399,US
2148,Basic,2023-10-07,,199,
2149,Standard,2023-01-11,2023-09-02,199,Australia
2150,Premium,2023-11-25,2023-12-27,199,Australia
2151,Basic,2023-01-12,,399,
2152,Basic,2023-02-04,2023-12-26,399,US
2153,Standard,2023-08-16,,199,India
2154,Premium,2023-08-08,,399,US
2155,Basic,2023-05-21,,799,US
2156,Basic,2023-01-23,,199,Germany
2157,Basic,2023-03-24,,399,Australia
2158,Basic,2023-08-17,,799,India
2159,Standard,2023-12-10,2023-05-31,399,Germany
2160,Standard,2023-03-21,,399,
2161,Standard,2023-12-19,,399,US
2162,Standard,2023-10-17,,,
2163,Basic,2023-11-27,2023-08-31,199,Australia
2164,Premium,2023-06-08,,399,Germany
2165,Standard,2023-05-08,,199,Germany
2166,,2023-07-09,,199,India
2167,Standard,2023-01-31,,199,US
2168,Basic,2023-12-25,,199,India
2169,Standard,2023-01-15,,,Germany
2170,Basic,2023-11-09,2023-12-07,799,Germany
2171,Standard,2023-03-16,,199,India
2172,Basic,2023-02-03,,399,Germany
2173,Basic,2023-12-25,,399,UK
2174,Premium,2023-07-15,,799,Australia
2175,Basic,2023-11-27,2023-03-12,399,US
2176,Premium,2023-01-29,2024-01-18,199,Australia
2177,Basic,2023-07-13,,799,US
2178,Standard,2023-01-16,,399,Germany
2179,Standard,2023-03-18,,399,India
2180,Standard,2023-10-20,,799,India
2181,Basic,2023-03-22,,799,Germany
2182,Basic,2023-05-04,,399,US
2183,Basic,2023-01-19,,399,Germany
2184,Basic,2023-04-12,,,US
2185,Standard,2023-03-18,,199,Germany
2186,Premium,2023-08-17,,199,Germany
2187,Premium,2023-10-24,,199,Germany
2188,Premium,2023-07-22,,799,India
2189,Premium,2023-03-02,,399,US
2190,Standard,2023-01-26,,199,
2191,Basic,2023-03-12,,,Germany
2192,Premium,2023-04-13,2024-03-09,399,Australia
2193,Standard,2023-11-22,,799,Australia
2194,Standard,2023-12-29,,199,India
2195,Basic,2023-06-06,,399,UK
2196,Basic,2023-12-29,2023-11-15,399,
2197,Standard,2023-12-25,2023-07-17,399,India
2198,Premium,2023-07-13,2023-03-05,399,UK
2199,Standard,2023-10-02,,799,India
2200,Basic,2023-11-20,2023-12-14,199,Australia
2201,,2023-07-05,,799,Germany
2202,Basic,2023-11-22,2023-11-01,199,US
2203,Basic,2023-04-23,2023-08-15,199,Germany
2204,Basic,2023-11-09,2023-08-09,199,Australia
2205,Standard,2023-06-14,2023-09-08,199,US
2206,Premium,2023-03-02,,199,UK
2207,Basic,2023-04-02,,799,UK
2208,Premium,2023-10-13,,399,Australia
2209,Basic,2023-06-02,2023-02-09,199,US
2210,Premium,2023-08-13,2023-05-30,399,Germany
2211,Premium,2023-05-07,,199,Australia
2212,Premium,2023-07-12,,199,UK
2213,Basic,2023-04-25,2023-06-02,399,Australia
2214,,2023-09-19,,399,Germany
2215,Standard,2023-01-18,,799,India
2216,Basic,2023-01-10,2023-10-04,199,
2217,Premium,2023-04-02,,399,
2218,Basic,2023-05-19,2024-01-25,399,
2219,Premium,2023-11-29,,,India
2220,Basic,2023-12-23,2024-03-02,199,Germany
2221,Standard,2023-12-06,,399,US
2222,Standard,2023-02-21,2023-09-08,399,Australia
2223,Basic,2023-07-14,,,Germany
2224,Basic,2023-07-25,2023-10-18,199,India
2225,Basic,2023-10-14,,399,UK
2226,Standard,2023-04-03,,199,
2227,Basic,2023-11-05,,399,
2228,Standard,2023-05-25,,199,Germany
2229,Basic,2023-03-27,,199,
2230,Basic,2023-06-02,,399,
2231,Standard,2023-01-02,2023-03-29,199,Germany
2232,Basic,2023-12-08,,199,Germany
2233,Premium,2023-09-17,2023-12-11,199,India
2234,Premium,2023-06-13,,199,India
2235,Standard,2023-01-06,2023-06-07,,
2236,Standard,2023-05-29,,399,Germany
2237,Premium,2023-07-24,,799,Germany
2238,Basic,2023-04-28,,199,
2239,Basic,2023-03-30,,799,US
2240,Basic,2023-06-03,2023-08-05,399,UK
2241,Premium,2023-06-16,,399,Australia
2242,Basic,2023-06-10,2023-08-23,399,Australia
2243,Standard,2023-09-27,,399,
2244,,2023-02-25,,399,Australia
2245,Premium,2023-08-16,,199,India
2246,Standard,2023-12-03,2023-04-26,199,India
2247,Basic,2023-05-29,2023-05-14,399,US
2248,Premium,2023-02-15,2023-06-22,399,
2249,Standard,2023-05-24,2023-08-23,199,India
2250,Basic,2023-08-26,2023-06-08,199,
2251,Basic,2023-09-29,,399,
2252,Premium,2023-04-30,2023-10-03,799,Germany
2253,Standard,2023-12-06,,199,UK
2254,Premium,2023-08-08,,199,UK
2255,Premium,2023-01-08,,799,
2256,Standard,2023-12-10,,399,UK
2257,Standard,2023-10-02,,199,UK
2258,Basic,2023-12-19,,799,Australia
2259,Basic,2023-03-07,2023-03-09,399,Australia
2260,Basic,2023-03-20,,399,Germany
2261,Premium,2023-03-27,,,US
2262,Standard,2023-05-04,,799,India
2263,Premium,2023-07-21,,199,India
2264,Basic,2023-05-30,,199,Australia
2265,Standard,2023-02-15,,199,
2266,Standard,2023-04-23,2024-01-28,199,UK
2267,Standard,2023-04-01,,199,Germany
2268,Standard,2023-05-21,,199,US
2269,Basic,2023-10-16,2023-05-19,799,Australia
2270,Standard,2023-08-06,2023-12-05,799,
2271,Basic,2023-03-18,2023-03-23,399,Germany
2272,Basic,2023-11-30,,399,
2273,Standard,2023-06-01,2023-01-31,199,Germany
2274,Standard,2023-11-19,,199,Australia
2275,,2023-08-27,,199,Germany
2276,Standard,2023-04-25,,799,UK
2277,Standard,2023-11-15,,199,Germany
2278,Standard,2023-04-04,,799,US
2279,Standard,2023-02-17,,399,Germany
2280,Basic,2023-07-10,2023-02-10,199,India
2281,Basic,2023-01-12,,199,Germany
2282,Basic,2023-06-05,,399,
2283,Standard,2023-06-21,,799,Australia
2284,Basic,2023-10-23,,399,India
2285,Basic,2023-06-26,2023-12-10,199,Australia
2286,Basic,2023-12-07,,399,
2287,,2023-02-26,2023-09-22,199,US
2288,Basic,2023-12-09,,,UK
2289,Standard,2023-12-06,,399,US
2290,Basic,2023-07-22,,399,India
2291,Standard,2023-07-04,2023-06-07,199,
2292,Basic,2023-05-01,,399,
2293,Basic,2023-08-14,,199,UK
2294,Standard,2023-07-21,2023-09-01,199,Germany
2295,Basic,2023-11-26,,199,India
2296,Basic,2023-12-29,,799,UK
2297,Basic,2023-12-22,,399,Australia
2298,Basic,2023-08-04,,199,UK
2299,Basic,2023-02-12,,799,Australia
2300,Basic,2023-01-23,,199,Australia
2301,Premium,2023-06-04,,199,
2302,Standard,2023-07-05,,199,UK
2303,Standard,2023-09-06,,399,
2304,Basic,2023-08-25,2023-09-30,399,
2305,Premium,2023-10-20,2023-03-15,399,US
2306,Basic,2023-05-14,2023-02-05,399,US
2307,Basic,2023-11-17,,199,
2308,Standard,2023-01-22,,799,
2309,Basic,2023-12-27,,199,Australia
2310,Basic,2023-03-29,2023-07-05,799,
2311,Standard,2023-06-02,,399,India
2312,Premium,2023-05-05,,399,UK
2313,Standard,2023-03-20,,399,India
2314,Standard,2023-12-12,,399,US
2315,,2023-02-20,,199,India
2316,Basic,2023-08-04,2024-03-20,799,Germany
2317,Basic,2023-06-25,2023-02-07,199,Germany
2318,Basic,2023-12-24,2023-02-04,199,US
2319,Basic,2023-09-10,,399,India
2320,Basic,2023-09-03,,399,UK
2321,Premium,2023-08-15,,199,US
2322,Standard,2023-04-16,,799,Germany
2323,Standard,2023-07-12,,,US
2324,Basic,2023-11-12,2024-01-27,399,India
2325,Premium,2023-10-29,2023-07-31,399,India
2326,,2023-02-05,,399,India
2327,Premium,2023-07-23,,199,Australia
2328,Basic,2023-09-24,,399,India
2329,Standard,2023-09-25,,799,
2330,Basic,2023-06-19,2023-05-22,,Germany
2331,Basic,2023-02-08,,799,Germany
2332,Basic,2023-05-19,,199,Australia
2333,Standard,2023-10-19,2023-10-30,199,Germany
2334,Standard,2023-02-21,,199,Germany
2335,Basic,2023-10-14,,199,US
2336,Basic,2023-10-16,2023-10-22,199,India
2337,Standard,2023-05-21,2023-08-30,199,
2338,Basic,2023-05-26,,399,
2339,Basic,2023-11-10,,799,US
2340,Basic,2023-07-03,,399,
2341,Premium,2023-06-01,,799,US
2342,Basic,2023-07-20,,199,
2343,Basic,2023-05-08,2023-04-18,199,Germany
2344,Basic,2023-10-14,,799,UK
2345,Premium,2023-11-07,,399,India
2346,Standard,2023-09-10,,399,UK
2347,Standard,2023-09-23,,199,Germany
2348,Basic,2023-07-07,,199,Australia
2349,Standard,2023-08-18,2023-10-27,399,US
2350,Basic,2023-09-28,,799,
2351,Standard,2023-09-16,,799,
2352,Premium,2023-10-26,2023-07-03,399,Germany
2353,Standard,2023-07-17,,399,
2354,Premium,2023-11-19,2023-09-08,799,Germany
2355,Standard,2023-02-25,,399,UK
2356,Basic,2023-11-15,,399,Australia
2357,Premium,2023-07-22,2024-02-03,799,US
2358,Basic,2023-09-28,,799,
2359,Standard,2023-04-19,,799,Australia
2360,Basic,2023-04-26,,199,Australia
2361,Basic,2023-04-02,2024-01-12,399,Australia
2362,Basic,2023-05-18,2023-02-24,799,India
2363,Basic,2023-10-30,,199,Australia
2364,Standard,2023-02-26,2024-03-25,799,Germany
2365,Standard,2023-02-19,,199,India
2366,Basic,2023-03-12,,799,India
2367,Basic,2023-03-23,,399,Australia
2368,Standard,2023-04-15,,199,
2369,Basic,2023-03-29,,399,
2370,Standard,2023-01-02,,399,
2371,Standard,2023-12-26,,399,
2372,Premium,2023-03-25,,199,Germany
2373,Standard,2023-02-12,,799,
2374,Basic,2023-06-03,2024-01-19,399,US
2375,Standard,2023-11-23,2023-08-26,399,Australia
2376,Basic,2023-04-04,,199,India
2377,Basic,2023-10-25,,799,US
2378,Premium,2023-05-13,,199,
2379,Basic,2023-03-06,,399,US
2380,Premium,2023-10-17,2024-03-22,799,India
2381,Premium,2023-09-14,,199,
2382,Premium,2023-08-01,,399,US
2383,Premium,2023-05-28,,199,Germany
2384,Basic,2023-03-02,,799,Germany
2385,Basic,2023-05-29,2023-02-02,399,Australia
2386,Standard,2023-03-29,,799,Australia
2387,Basic,2023-11-20,,799,US
2388,Standard,2023-10-05,2023-09-02,399,India
2389,Standard,2023-03-23,,399,Germany
2390,Standard,2023-05-09,,399,UK
2391,Basic,2023-10-13,,199,Australia
2392,Basic,2023-12-19,,399,Germany
2393,Basic,2023-10-07,2024-02-29,799,
2394,Basic,2023-09-27,,199,US
2395,Premium,2023-10-19,2023-05-22,199,Germany
2396,Basic,2023-07-22,,199,Germany
2397,Basic,2023-01-24,2023-08-10,199,US
2398,Basic,2023-12-17,,199,Australia
2399,Standard,2023-11-07,,399,Australia
2400,Standard,2023-07-27,,399,UK
2401,Basic,2023-10-07,2024-03-07,399,UK
2402,Basic,2023-07-24,,199,Australia
2403,Basic,2023-06-01,,399,Australia
2404,Basic,2023-01-26,2023-03-18,799,Australia
2405,Standard,2023-07-13,,,Australia
2406,Standard,2023-12-02,,399,Germany
2407,Basic,2023-08-26,,199,UK
2408,Basic,2023-11-17,,,US
2409,,2023-03-16,2023-09-08,399,India
2410,Standard,2023-06-12,,199,US
2411,Standard,2023-10-26,,199,
2412,Basic,2023-01-29,2023-08-05,199,India
2413,Standard,2023-06-14,,199,Germany
2414,Basic,2023-12-03,,199,
2415,Standard,2023-07-05,,799,UK
2416,,2023-02-23,,399,India
2417,Basic,2023-10-22,2023-03-21,399,Australia
2418,Basic,2023-02-11,2023-08-15,799,
2419,Basic,2023-10-12,,799,Germany
2420,Basic,2023-05-18,2023-09-03,799,India
2421,Basic,2023-07-06,,,Australia
2422,Basic,2023-07-23,2024-03-18,199,
2423,Premium,2023-02-11,,,Germany
2424,Standard,2023-12-16,,399,
2425,Basic,2023-10-15,,199,India
2426,Premium,2023-01-26,2023-09-08,399,Australia
2427,Basic,2023-02-25,2024-02-14,399,UK
2428,,2023-09-10,2023-04-30,799,Germany
2429,Basic,2023-05-02,2023-09-19,199,India
2430,Premium,2023-04-16,,399,Australia
2431,Standard,2023-05-10,,199,UK
2432,Premium,2023-12-03,,199,
2433,,2023-06-07,,199,Australia
2434,Basic,2023-08-19,,399,UK
2435,,2023-11-04,,799,India
2436,Basic,2023-04-01,,199,Australia
2437,Basic,2023-01-22,,399,Australia
2438,Basic,2023-10-17,,199,US
2439,Standard,2023-04-20,,199,Germany
2440,Basic,2023-02-18,2023-12-19,399,Australia
2441,Standard,2023-05-09,2023-10-15,199,UK
2442,Standard,2023-03-14,,399,Germany
2443,Premium,2023-12-06,2023-07-02,199,India
2444,Premium,2023-02-22,,199,Germany
2445,Basic,2023-12-22,,399,US
2446,Basic,2023-06-17,2023-10-13,399,India
2447,Basic,2023-02-14,2024-03-08,199,Australia
2448,Basic,2023-04-15,,399,
2449,Basic,2023-05-30,,799,India
2450,Basic,2023-05-26,2023-10-15,399,India
2451,Basic,2023-07-23,,199,US
2452,,2023-12-28,,399,UK
2453,Standard,2023-10-26,,399,India
2454,Basic,2023-06-16,2023-04-05,199,UK
2455,Standard,2023-07-20,,799,Germany
2456,Basic,2023-05-14,2023-08-08,799,
2457,Basic,2023-07-30,,799,US
2458,Standard,2023-02-17,,799,Australia
2459,Standard,2023-05-06,,399,India
2460,Basic,2023-08-27,,399,
2461,,2023-01-07,,399,
2462,Premium,2023-09-29,,799,UK
2463,Standard,2023-02-06,2023-05-01,399,India
2464,Standard,2023-07-30,,199,
2465,Standard,2023-06-14,,199,US
2466,Basic,2023-05-05,2023-07-22,799,Australia
2467,Basic,2023-12-03,,199,Germany
2468,Basic,2023-07-11,2023-10-04,399,Germany
2469,Standard,2023-08-06,2023-10-13,,UK
2470,Standard,2023-08-02,2023-05-26,399,
2471,Basic,2023-03-03,,,Germany
2472,,2023-11-24,,399,UK
2473,Premium,2023-06-10,,199,Australia
2474,Standard,2023-03-07,,799,India
2475,Standard,2023-10-13,,199,US
2476,Premium,2023-08-27,,199,Australia
2477,Basic,2023-01-20,2023-03-20,199,Australia
2478,Premium,2023-07-07,,199,Germany
2479,Basic,2023-03-23,2023-09-14,199,Germany
2480,Premium,2023-12-29,,199,US
2481,Basic,2023-07-21,2023-04-09,399,India
2482,Premium,2023-05-12,,799,Australia
2483,Premium,2023-02-06,2024-02-22,199,
2484,Basic,2023-05-12,2024-03-06,199,Germany
2485,Standard,2023-03-18,,399,Australia
2486,,2023-03-30,,399,India
2487,Standard,2023-09-10,,799,UK
2488,Premium,2023-12-10,,199,India
2489,Standard,2023-07-13,,799,Australia
2490,Basic,2023-06-25,,399,Australia
2491,Basic,2023-02-02,,399,US
2492,Basic,2023-02-27,,199,Australia
2493,Premium,2023-07-20,,199,Germany
2494,Basic,2023-01-28,,199,
2495,Standard,2023-02-04,,199,US
2496,Standard,2023-05-05,2023-06-05,399,Australia
2497,Standard,2023-11-17,2023-08-31,799,India
2498,Premium,2023-02-11,,399,Australia
2499,,2023-03-26,,399,India
2500,Basic,2023-07-07,2023-03-24,399,India
2501,Premium,2023-04-21,,199,Australia
2502,Premium,2023-09-28,,,India
2503,Standard,2023-11-21,2023-05-22,399,
2504,,2023-04-15,,199,UK
2505,Basic,2023-11-16,,199,US
2506,Basic,2023-02-10,,399,Australia
2507,Premium,2023-08-03,,399,UK
2508,Basic,2023-03-12,,199,India
2509,Premium,2023-02-25,,799,India
2510,Premium,2023-08-24,,399,US
2511,Basic,2023-10-08,,399,UK
2512,Premium,2023-04-15,,199,UK
2513,Basic,2023-06-11,,199,Australia
2514,Standard,2023-07-10,,799,India
2515,Standard,2023-01-09,2023-07-08,799,Germany
2516,Premium,2023-03-01,2023-09-27,199,Australia
2517,Basic,2023-11-01,2023-06-29,199,Australia
2518,Standard,2023-08-13,2023-06-18,199,Australia
2519,Standard,2023-11-03,,199,US
2520,Standard,2023-07-07,,399,US
2521,Standard,2023-03-11,,,Australia
2522,Basic,2023-10-20,,199,
2523,Basic,2023-10-14,,199,Germany
2524,Basic,2023-06-18,,799,UK
2525,Premium,2023-03-03,,199,UK
2526,Basic,2023-12-15,,,India
2527,Basic,2023-01-14,,399,UK
2528,,2023-06-13,,799,UK
2529,Basic,2023-09-02,2024-03-23,199,Germany
2530,,2023-12-01,,199,UK
2531,Standard,2023-01-08,,399,Germany
2532,Premium,2023-06-03,2023-05-23,399,US
2533,Basic,2023-02-05,,199,Germany
2534,Basic,2023-02-17,,,US
2535,Standard,2023-03-26,2023-06-22,799,Germany
2536,Premium,2023-01-28,,399,Australia
2537,Standard,2023-07-15,,199,
2538,Basic,2023-07-27,,399,US
2539,Premium,2023-07-23,,399,US
2540,Premium,2023-11-03,,199,UK
2541,Standard,2023-04-14,,799,US
2542,Premium,2023-08-18,,199,Germany
2543,Premium,2023-04-11,,199,Australia
2544,Standard,2023-01-29,2024-02-04,199,Australia
2545,Basic,2023-05-07,,799,UK
2546,Standard,2023-12-04,,399,Germany
2547,Basic,2023-01-10,,199,Germany
2548,Basic,2023-04-16,,199,India
2549,Basic,2023-06-16,,199,US
2550,Basic,2023-09-14,,199,UK
2551,Basic,2023-10-22,,399,Australia
2552,Basic,2023-10-04,2023-06-17,199,
2553,Premium,2023-03-06,,199,India
2554,Premium,2023-09-28,,799,Germany
2555,Basic,2023-07-07,,399,US
2556,,2023-11-13,,399,Australia
2557,Standard,2023-05-18,2023-11-30,199,India
2558,Basic,2023-12-09,,199,Germany
2559,Basic,2023-04-15,,399,Australia
2560,Standard,2023-02-03,2023-03-02,199,Australia
2561,Premium,2023-04-20,2023-11-19,199,Germany
2562,Standard,2023-02-02,2023-05-18,799,Germany
2563,Basic,2023-12-20,,799,UK
2564,Basic,2023-08-19,,199,Australia
2565,Basic,2023-11-13,,199,Germany
2566,Basic,2023-09-23,,,
2567,Basic,2023-07-01,,199,
2568,Basic,2023-12-06,2023-11-10,399,India
2569,Premium,2023-03-06,,,US
2570,Premium,2023-11-29,,,
2571,Basic,2023-01-01,,399,UK
2572,Premium,2023-05-13,,199,Germany
2573,Basic,2023-03-21,,199,US
2574,Standard,2023-09-28,,799,UK
2575,Basic,2023-08-29,,799,Australia
2576,Standard,2023-01-28,,399,US
2577,,2023-08-11,2023-07-08,799,
2578,Standard,2023-01-23,,399,UK
2579,Basic,2023-04-19,,399,Germany
2580,Standard,2023-04-17,2023-12-22,799,Germany
2581,Basic,2023-05-25,2023-02-13,399,UK
2582,Premium,2023-12-20,2023-06-01,399,Australia
2583,Standard,2023-05-19,,199,
2584,Basic,2023-10-11,,399,UK
2585,Standard,2023-10-25,,399,India
2586,Standard,2023-04-09,,199,UK
2587,Basic,2023-11-13,,799,UK
2588,Standard,2023-05-03,,399,
2589,Basic,2023-11-16,2023-09-02,799,Germany
2590,Standard,2023-10-14,,199,Australia
2591,Premium,2023-03-22,,399,UK
2592,Premium,2023-01-10,2023-10-29,199,US
2593,Standard,2023-01-08,,799,Germany
2594,Standard,2023-07-24,,199,Germany
2595,Basic,2023-11-11,2023-02-24,399,UK
2596,Premium,2023-07-16,2023-12-18,799,
2597,Basic,2023-07-17,2023-11-20,199,US
2598,Standard,2023-01-30,,,UK
2599,Basic,2023-01-20,,799,US
2600,Basic,2023-02-17,,199,Germany
2601,Standard,2023-05-10,2023-07-18,199,US
2602,Basic,2023-10-20,,199,UK
2603,Standard,2023-05-12,,199,India
2604,Basic,2023-12-22,2023-05-13,799,India
2605,Basic,2023-02-23,,,US
2606,Standard,2023-10-08,,199,
2607,Basic,2023-09-22,,399,UK
2608,Basic,2023-08-03,2024-01-19,399,Australia
2609,Standard,2023-10-17,2024-02-05,199,India
2610,Basic,2023-02-12,,199,Germany
2611,Premium,2023-03-15,,199,UK
2612,Basic,2023-12-16,,399,UK
2613,Basic,2023-10-05,,399,India
2614,Standard,2023-11-22,,399,Australia
2615,Basic,2023-08-30,,199,Germany
2616,Basic,2023-05-10,,799,Australia
2617,Basic,2023-12-16,,399,Germany
2618,Basic,2023-07-13,,799,India
2619,Premium,2023-02-01,,199,UK
2620,Basic,2023-04-16,,799,Germany
2621,Premium,2023-07-23,,799,UK
2622,Premium,2023-01-01,,199,US
2623,Basic,2023-09-02,2023-03-11,199,US
2624,Premium,2023-03-13,,799,India
2625,Basic,2023-11-02,,399,India
2626,,2023-01-15,,799,
2627,Basic,2023-02-22,,799,India
2628,Standard,2023-01-08,,399,US
2629,Standard,2023-11-26,,199,Germany
2630,Basic,2023-02-15,,199,Australia
2631,Standard,2023-11-21,2023-09-22,,India
2632,Standard,2023-04-24,,199,Australia
2633,Basic,2023-05-27,,199,Australia
2634,Basic,2023-06-15,,399,US
2635,Standard,2023-05-19,,399,
2636,Standard,2023-04-27,2023-12-16,199,Germany
2637,,2023-10-26,,199,US
2638,Premium,2023-10-03,,399,India
2639,,2023-10-04,2023-04-29,199,US
2640,Standard,2023-12-04,,799,US
2641,Basic,2023-11-09,,199,US
2642,Basic,2023-06-27,2023-05-10,799,India
2643,Premium,2023-11-26,2023-06-23,799,India
2644,Standard,2023-12-20,,399,US
2645,Basic,2023-06-03,,199,US
2646,Basic,2023-07-20,,399,Australia
2647,,2023-04-25,,199,Germany
2648,Standard,2023-06-08,,199,Australia
2649,Basic,2023-02-11,,799,
2650,Standard,2023-09-04,,399,Germany
2651,Basic,2023-03-09,,799,
2652,Basic,2023-11-22,2023-04-22,199,Germany
2653,Basic,2023-11-30,,199,US
2654,Basic,2023-07-15,,,Australia
2655,Premium,2023-03-31,2023-04-17,399,Germany
2656,Basic,2023-04-21,,399,
2657,Premium,2023-12-25,,399,Germany
2658,Premium,2023-05-25,,199,India
2659,Basic,2023-10-02,,399,Germany
2660,Standard,2023-06-28,,199,US
2661,Standard,2023-08-29,,399,UK
2662,Premium,2023-11-22,2023-03-30,399,India
2663,Basic,2023-11-15,,799,UK
2664,Standard,2023-11-27,,399,US
2665,Standard,2023-06-02,,199,UK
2666,Basic,2023-04-14,2023-09-16,399,Germany
2667,Basic,2023-03-16,,199,UK
2668,Standard,2023-05-08,,199,Australia
2669,Standard,2023-07-18,,199,US
2670,Basic,2023-06-03,,399,Australia
2671,Standard,2023-02-25,,199,UK
2672,Basic,2023-10-05,,399,Australia
2673,Standard,2023-12-11,2023-05-01,799,India
2674,Basic,2023-01-19,,399,UK
